transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,is_outlier,date_imputed,amount_was_invalid
T10853,U083,2023-04-28,expense,travel,4601.0,upi,pun,Medicine,False,False,False
T5130,U075,2021-09-10,expense,rent,523.0,upi,delhi,Lunch,False,False,True
T12558,U124,2021-04-16,expense,rentt,26728.0,cash,chennai,...,False,True,True
T4248,U058,2022-03-21,income,salary,78532.0,bank_transfer,kolkata,misc,False,False,False
T5305,U046,2021-04-16,income,bonus,178518.0,bank transfr,pune,Shopping,False,True,False
T6784,U022,2021-01-12,expense,fod,8687.0,unknown,bangalore,Coffee,False,False,False
T1468,U139,2022-12-07,income,freelance,57170.0,upi,del,Movie tickets,False,False,False
T5253,U075,2021-08-07,expense,food,7235.0,crd,ban,test,False,False,False
T6241,U037,2021-04-16,expense,travel,9675.0,cash,mum,Restaurant dinner,False,True,False
T4458,U075,2021-04-16,expense,food,4895.0,upi,ahm,Fixed deposit,False,True,False
T4529,U064,2024-01-31,income,bonus,21355.0,bank_transfer,jai,EMI payment,False,False,False
T5154,U072,2021-04-16,income,others,2001.5,upi,chennai,Books,False,True,True
T10901,U086,2022-07-12,expense,traval,4914.0,upi,delhi,EMI payment,False,False,True
T12719,U019,2021-05-18,expense,food,5042.0,cash,jai,EMI payment,False,False,False
T6988,U044,2021-04-16,expense,rnt,2824.0,upi,ahm,Doctor consultation,False,True,False
T2128,U126,2023-10-18,expense,health,4811.0,upi,hyd,Internet bill,False,False,True
T1182,U023,2024-09-20,expense,health,8548.0,unknown,ban,ATM withdrawal,False,False,False
T4182,U117,2021-04-16,expense,food,700.0,bank transfr,pun,Gym membership,False,True,False
T4082,U138,2021-04-16,expense,food,4823.0,upi,mumbai,,False,True,True
T8735,U023,2023-07-12,expense,food,4694.5,credit card,hyderabad,,False,False,True
T8123,U020,2023-05-15,expense,rent,5988.0,bank transfer,mum,Movie tickets,False,False,False
T7895,U117,2024-08-23,expense,utlities,6348.0,credit card,chennai,!!!,False,False,False
T8735,U113,2021-05-15,expense,rnt,5549.0,upi,unknown,Fixed deposit,False,False,False
T10792,U053,2022-07-15,expense,rent,44898.0,cash,chennai,Coffee,False,False,False
T8838,U010,2021-04-16,expense,rent,3221.0,upi,del,ATM withdrawal,False,True,False
T1044,U075,2021-05-06,expense,food,4823.0,credit card,kol,Internet bill,False,False,True
T8602,U097,2021-04-16,expense,rent,9944.0,upi,del,misc,False,True,False
T7931,U085,2021-04-16,expense,travel,1037.0,cash,bangalore,Electricity bill,False,True,False
T13820,U148,2021-04-16,expense,utilities,6278.0,banktransfer,hyd,,False,True,False
T0241,U148,2021-04-16,expense,travel,2963.0,upi,unknown,xyz123,False,True,False
T9531,U149,2021-04-16,expense,utilities,999.0,cash,chennai,Fixed deposit,False,True,False
T1003,U064,2021-04-16,income,investment,43737.0,upi,lucknow,Internet bill,False,True,False
T5549,U114,2021-01-30,expense,rent,45894.0,bank transfr,mum,Petrol,False,False,False
T13844,U006,2024-05-29,expense,travl,5164.0,upi,jaipur,Uber ride,False,False,True
T9591,U034,2021-04-16,expense,entertainment,5011.0,upi,unknown,Uber ride,False,True,False
T5042,U008,2021-04-16,expense,travl,2082.0,cash,del,Grocery shopping,False,True,False
T6831,U145,2021-04-16,income,freelance,43378.0,upi,unknown,,False,True,False
T0131,U108,2021-04-16,expense,entertainment,4167.0,cash,pune,,False,True,False
T3349,U130,2022-08-02,expense,utilities,6260.0,credit card,mumbai,Electricity bill,False,False,False
T5111,U051,2021-04-16,expense,rent,747.0,crd,chennai,!!!,False,True,False
T2986,U127,2021-04-16,expense,travel,3645.0,unknown,lucknow,Internet bill,False,True,False
T3113,U079,2023-03-17,expense,helth,5958.0,bank transfer,mumbai,misc,False,False,False
T5430,U061,2021-04-16,income,investment,49098.0,cash,chennai,xyz123,False,True,False
T13440,U062,2021-04-16,expense,traval,3833.0,credit card,hyderabad,EMI payment,False,True,False
T1572,U097,2024-06-02,expense,education,2715.0,credit card,ahmedabad,asdfgh,False,False,False
T13022,U105,2023-04-22,expense,utilities,5172.5,bank transfer,ahmedabad,Train ticket,False,False,True
T3628,U116,2024-12-07,expense,rentt,12316.0,cash,jai,Medicine,False,False,False
T7622,U124,2021-04-16,expense,entertainment,2561.0,bank transfr,unknown,misc,False,True,False
T5287,U129,2024-04-11,expense,entertainment,6832.0,cash,jai,Fixed deposit,False,False,False
T6525,U061,2021-04-23,expense,rnt,5162.0,cash,del,Gym membership,False,False,True
T11583,U036,2024-10-20,income,bonus,73654.0,crd,mumbai,asdfgh,False,False,False
T5046,U123,2021-04-16,expense,rent,5622.0,bank transfer,jaipur,ATM withdrawal,False,True,False
T11781,U065,2021-04-16,expense,helth,5096.0,credit card,delhi,Fixed deposit,False,True,True
T9393,U030,2021-04-16,expense,traval,7748.0,credit card,bangalore,xyz123,False,True,False
T1258,U106,2022-11-14,expense,rent,4981.0,unknown,jaipur,...,False,False,False
T0928,U102,2021-04-16,expense,foodd,301.0,credit card,hyderabad,Grocery shopping,False,True,False
T6037,U009,2021-04-16,expense,food,3830.0,credit card,unknown,Gym membership,False,True,False
T12742,U139,2021-04-16,expense,travel,2985.0,upi,kolkata,Gym membership,False,True,False
T7198,U069,2021-04-16,income,others,79870.0,upi,pun,Movie tickets,False,True,False
T2353,U082,2021-04-16,expense,foodd,4426.0,bank transfer,unknown,Fixed deposit,False,True,False
T7335,U024,2021-04-16,expense,entertainment,3640.0,upi,delhi,EMI payment,False,True,False
T11646,U122,2021-04-16,expense,travel,1583.0,crd,ahm,Train ticket,False,True,False
T7798,U040,2023-10-09,expense,utility,5073.5,upi,ban,Movie tickets,False,False,True
T3213,U148,2021-04-16,expense,travel,5247.0,upi,hyd,,False,True,True
T10710,U006,2021-04-16,expense,travel,7174.0,upi,chennai,Uber ride,False,True,False
T0922,U086,2022-12-12,expense,entertain,4902.0,banktransfer,ahmedabad,,False,False,True
T13698,U094,2021-04-16,expense,utilities,7296.0,bank transfer,del,Petrol,False,True,False
T5592,U028,2021-04-16,expense,health,1606.0,upi,lucknow,Fixed deposit,False,True,False
T2671,U058,2021-04-16,expense,rnt,9434.0,upi,lucknow,,False,True,False
T6020,U092,2022-08-03,expense,food,3280.0,bank transfr,jaipur,xyz123,False,False,False
T10398,U069,2022-10-06,income,investment,47194.5,cash,unknown,asdfgh,False,False,True
T9004,U011,2021-04-16,expense,edu,886.0,cash,ahmedabad,Train ticket,False,True,False
T7005,U026,2022-11-20,expense,rentt,7109.0,banktransfer,delhi,asdfgh,False,False,False
T12998,U146,2021-04-16,expense,entertainment,4201.0,cash,jaipur,Electricity bill,False,True,False
T3988,U129,2021-04-16,expense,fod,655.0,bank transfer,hyd,ATM withdrawal,False,True,False
T5319,U037,2023-03-10,income,unknown,2295.0,cash,chennai,Medicine,False,False,False
T3862,U042,2021-04-16,income,investment,44066.0,cash,kolkata,Grocery shopping,False,True,False
T5165,U126,2024-12-12,income,others,224611.0,upi,del,Movie tickets,False,False,False
T4714,U112,2021-04-16,expense,rent,46284.0,upi,ahmedabad,,False,True,False
T4195,U097,2021-04-16,income,bonus,174110.0,credit card,lucknow,Gym membership,False,True,False
T11757,U068,2024-09-21,expense,food,2044.0,banktransfer,pune,Online course,False,False,False
T10285,U040,2021-04-16,expense,savings,5277.0,upi,kolkata,,False,True,False
T10345,U058,2021-07-25,expense,rent,523.0,upi,kolkata,EMI payment,False,False,True
T8961,U043,2021-05-19,expense,traval,1115.0,crd,ban,Internet bill,False,False,False
T0428,U006,2021-10-09,expense,foodd,2017.0,bank transfer,bangalore,Medicine,False,False,False
T9117,U119,2021-04-16,expense,education,2053.0,bank transfr,che,Gym membership,False,True,False
T9348,U007,2021-04-16,expense,entertain,8839.0,cash,chennai,,False,True,False
T3503,U017,2021-04-16,expense,entrtnmnt,9635.0,cash,lucknow,Gym membership,False,True,False
T11648,U132,2021-04-16,income,salary,57534.0,bank transfr,mumbai,test,False,True,True
T0481,U108,2023-07-17,expense,utility,392.0,bank transfer,pune,Uber ride,False,False,False
T0341,U063,2021-04-16,expense,savings,6027.0,bank transfer,lucknow,Monthly rent payment,False,True,False
T2248,U048,2021-04-16,expense,rent,26916.0,cash,kolkata,Petrol,False,True,False
T3455,U150,2021-04-16,expense,foods,994.0,unknown,kolkata,test,False,True,False
T12178,U072,2021-04-16,income,salary,63125.0,cash,chennai,misc,False,True,False
T4186,U002,2021-04-16,expense,foods,175.0,bank transfer,che,xyz123,False,True,False
T9132,U067,2022-08-10,income,freelance,24394.0,upi,delhi,Monthly rent payment,False,False,False
T2400,U126,2021-04-16,income,investment,67910.0,cash,delhi,Gym membership,False,True,False
T8437,U143,2021-04-16,expense,edu,9531.0,upi,lucknow,Gym membership,False,True,False
T8881,U090,2022-11-05,expense,utilties,4712.0,upi,bangalore,Electricity bill,False,False,True
T10071,U043,2021-04-16,expense,fod,2511.0,credit card,chennai,Online course,False,True,False
T13867,U026,2023-09-11,expense,saving,7734.0,cash,unknown,Internet bill,False,False,False
T13196,U061,2021-04-16,expense,rent,1461.0,upi,jai,Coffee,False,True,False
T5099,U008,2021-04-16,expense,edu,2398.0,bank_transfer,chennai,Grocery shopping,False,True,False
T1027,U011,2021-04-16,income,freelance,33170.0,credit card,kolkata,Restaurant dinner,False,True,False
T2238,U023,2023-09-24,expense,travel,7858.0,unknown,kol,Grocery shopping,False,False,False
T12671,U139,2024-10-30,expense,food,3913.0,credit card,hyderabad,Shopping,False,False,False
T4155,U042,2022-12-09,expense,travel,5279.0,cash,jaipur,Lunch,False,False,False
T8170,U148,2021-04-16,expense,savings,470.0,upi,ahmedabad,Monthly rent payment,False,True,True
T11558,U012,2021-04-16,expense,food,2060.0,upi,hyderabad,Fixed deposit,False,True,False
T11219,U135,2021-11-12,expense,rentt,32436.0,crd,unknown,,False,False,False
T13688,U003,2024-12-01,expense,food,7717.0,unknown,lucknow,ATM withdrawal,False,False,False
T12772,U145,2021-04-16,income,others,42921.0,cash,mumbai,misc,False,True,False
T13289,U072,2021-04-16,expense,foodd,3021.0,bank transfer,ahmedabad,xyz123,False,True,False
T9714,U092,2022-12-25,expense,food,498.0,credit card,chennai,,False,False,True
T6767,U099,2024-08-03,expense,fod,1574.0,crd,delhi,ATM withdrawal,False,False,False
T12720,U031,2024-10-30,expense,unknown,2295.0,cash,luc,Movie tickets,False,False,True
T0721,U005,2021-04-16,expense,rent,5599.0,banktransfer,bangalore,,False,True,False
T3212,U143,2021-04-16,expense,entertainment,4374.0,bank transfer,hyderabad,...,False,True,False
T8580,U118,2024-01-10,expense,travel,552.0,crd,delhi,Medicine,False,False,False
T11720,U080,2021-04-16,expense,utilties,4712.0,unknown,chennai,asdfgh,False,True,True
T8316,U116,2021-05-22,income,investment,30473.0,bank transfer,delhi,Shopping,False,False,False
T2817,U104,2021-04-16,expense,utilities,568.0,upi,kol,,False,True,True
T9620,U088,2021-04-16,expense,rentt,46991.0,upi,lucknow,Lunch,False,True,False
T1400,U066,2021-04-16,expense,travl,5535.0,crd,jaipur,Train ticket,False,True,False
T2220,U092,2021-04-16,expense,rentt,26728.0,upi,jai,Electricity bill,False,True,True
T9269,U093,2021-04-16,expense,rent,999999.0,bank transfer,ban,misc,False,True,False
T6710,U008,2021-04-16,income,freelance,44802.0,credit card,luc,Uber ride,False,True,False
T7206,U142,2021-04-16,expense,rent,9188.0,credit card,ahmedabad,Medicine,False,True,False
T7386,U054,2021-04-16,expense,educaton,8716.0,bank transfer,pune,Books,False,True,False
T0019,U011,2021-04-16,expense,education,9273.0,credit card,ban,!!!,False,True,False
T13011,U031,2023-06-28,expense,rent,39845.0,cash,delhi,Restaurant dinner,False,False,False
T5686,U139,2021-04-16,income,salary,18231.0,upi,delhi,Train ticket,False,True,False
T13942,U125,2021-04-16,expense,food,9636.0,cash,mumbai,Grocery shopping,False,True,False
T10500,U042,2021-04-16,expense,education,7121.0,cash,chennai,Fixed deposit,False,True,False
T1516,U076,2021-04-16,expense,health,5447.0,upi,mumbai,Shopping,False,True,False
T4498,U109,2024-10-26,expense,others,2163.0,crd,chennai,Uber ride,False,False,False
T0053,U089,2021-04-16,expense,food,6402.0,upi,kolkata,Monthly rent payment,False,True,False
T5945,U039,2022-02-13,expense,rentt,19467.0,banktransfer,bangalore,Gym membership,False,False,False
T4812,U066,2021-04-16,expense,helth,1336.0,cash,ahmedabad,,False,True,False
T4854,U111,2021-04-16,expense,travl,7761.0,cash,bangalore,Coffee,False,True,False
T5368,U033,2021-04-16,expense,unknown,2295.0,banktransfer,lucknow,!!!,False,True,False
T8845,U040,2021-04-16,expense,utilties,8138.0,bank_transfer,pune,Fixed deposit,False,True,False
T7231,U038,2023-11-22,income,unknown,2295.0,cash,chennai,ATM withdrawal,False,False,False
T2058,U121,2022-11-17,expense,savings,3084.0,cash,jai,Train ticket,False,False,False
T12121,U105,2021-04-16,expense,education,5768.0,upi,kol,Fixed deposit,False,True,True
T7330,U147,2023-12-21,expense,food,7874.0,bank transfer,pune,EMI payment,False,False,False
T8770,U028,2021-04-16,expense,utilties,7174.0,upi,bangalore,Medicine,False,True,False
T13194,U017,2022-09-20,expense,traval,4914.0,unknown,jaipur,test,False,False,True
T8201,U104,2021-04-16,expense,utilties,4771.0,bank transfr,pun,Medicine,False,True,False
T11881,U089,2021-04-16,expense,entertainment,9430.0,banktransfer,lucknow,,False,True,False
T12496,U018,2021-04-16,expense,food,5045.0,cash,che,Gym membership,False,True,False
T6321,U138,2021-01-11,expense,rent,29287.0,credit card,del,Internet bill,False,False,False
T9997,U105,2021-04-16,expense,travel,9991.0,bank transfer,unknown,Grocery shopping,False,True,False
T6756,U091,2023-11-09,expense,educaton,3891.0,cash,hyderabad,misc,False,False,False
T3533,U130,2021-04-16,expense,rentt,37865.0,upi,bangalore,test,False,True,False
T6023,U033,2023-07-30,expense,rent,523.0,bank transfer,unknown,EMI payment,False,False,True
T11620,U149,2021-04-16,expense,others,4955.0,credit card,chennai,Movie tickets,False,True,False
T1544,U083,2021-04-16,expense,rent,9757.0,bank_transfer,hyderabad,,False,True,False
T5786,U149,2021-04-16,income,salary,57534.0,bank_transfer,delhi,,False,True,True
T4990,U093,2021-04-16,expense,traval,3607.0,credit card,ahmedabad,Medicine,False,True,False
T5113,U094,2021-04-16,expense,health,788.0,bank transfer,pune,Online course,False,True,True
T0591,U021,2021-04-16,expense,others,999999.0,bank transfer,mumbai,...,False,True,False
T7367,U063,2021-04-16,expense,foodd,1453.0,crd,lucknow,Train ticket,False,True,False
T7885,U040,2021-04-16,income,salary,69923.0,bank transfer,hyd,!!!,False,True,False
T8892,U063,2021-04-16,expense,food,9369.0,bank transfr,hyderabad,Grocery shopping,False,True,False
T1799,U086,2022-05-31,expense,foodd,2186.0,bank transfer,chennai,Train ticket,False,False,False
T13397,U132,2021-04-16,expense,entertainment,2642.0,cash,delhi,...,False,True,False
T6170,U073,2021-04-16,income,investment,27454.0,unknown,kolkata,EMI payment,False,True,False
T4918,U130,2022-05-01,expense,rentt,20656.0,credit card,kolkata,,False,False,False
T13238,U059,2021-04-16,income,investment,47194.5,cash,ban,Monthly rent payment,False,True,True
T3437,U092,2023-08-28,income,salary,57534.0,crd,jaipur,Shopping,False,False,True
T9845,U086,2021-04-16,expense,travel,388.0,credit card,mumbai,Shopping,False,True,False
T12697,U004,2023-10-30,expense,foods,2610.5,upi,jaipur,Coffee,False,False,True
T3845,U117,2021-04-16,expense,food,3756.0,bank transfer,jaipur,Grocery shopping,False,True,False
T9152,U068,2021-04-16,expense,others,4153.0,upi,del,...,False,True,False
T5889,U061,2021-04-16,income,bonus,36129.0,upi,kol,Books,False,True,False
T1409,U060,2021-04-16,expense,travl,384.0,bank transfr,delhi,Coffee,False,True,False
T13399,U119,2021-04-16,expense,entertainment,3700.0,credit card,ahm,Doctor consultation,False,True,False
T7644,U076,2021-04-16,expense,foodd,3901.0,bank transfr,lucknow,Monthly rent payment,False,True,False
T0997,U087,2021-04-16,expense,rent,3507.0,upi,delhi,xyz123,False,True,False
T8909,U002,2021-04-16,expense,entrtnmnt,5485.0,cash,che,asdfgh,False,True,True
T10044,U062,2021-04-16,income,salary,63348.0,credit card,kolkata,Petrol,False,True,False
T0328,U095,2021-04-16,income,investment,45361.0,credit card,hyderabad,Electricity bill,False,True,False
T1479,U045,2021-04-16,expense,food,236.0,cash,unknown,Online course,False,True,False
T6902,U016,2021-04-16,expense,rent,6168.0,unknown,mumbai,Lunch,False,True,False
T2648,U033,2021-03-26,expense,rent,6798.0,cash,bangalore,Shopping,False,False,False
T12733,U057,2021-04-06,expense,foodd,4051.0,credit card,bangalore,Grocery shopping,False,False,False
T11044,U145,2021-04-16,expense,saving,7998.0,upi,lucknow,EMI payment,False,True,False
T4115,U053,2021-04-16,expense,foods,1255.0,bank transfr,ban,Movie tickets,False,True,False
T13558,U080,2021-04-16,expense,travl,5164.0,credit card,mumbai,xyz123,False,True,True
T12420,U044,2022-09-28,expense,utilties,6725.0,cash,chennai,...,False,False,False
T3532,U121,2021-04-16,expense,health,6113.0,credit card,delhi,Shopping,False,True,False
T9183,U137,2021-04-16,expense,foods,2799.0,cash,hyderabad,Shopping,False,True,False
T7634,U033,2022-01-13,expense,utilities,4958.0,bank_transfer,pun,,False,False,False
T5344,U122,2022-01-21,expense,foods,1099.0,bank_transfer,lucknow,Books,False,False,False
T13242,U031,2022-11-13,expense,educaton,5642.0,credit card,ban,Gym membership,False,False,False
T4096,U047,2024-03-25,expense,rnt,1020.0,cash,ban,,False,False,False
T0987,U049,2021-04-16,expense,food,3738.0,bank transfer,mumbai,,False,True,False
T7842,U087,2021-04-16,expense,rnt,3192.0,cash,kolkata,,False,True,False
T6844,U012,2021-04-16,expense,health,7691.0,upi,jaipur,,False,True,False
T4457,U139,2021-04-16,expense,traval,9222.0,credit card,che,xyz123,False,True,False
T5843,U124,2021-05-26,expense,entertainment,584.0,cash,hyderabad,Grocery shopping,False,False,True
T8397,U144,2021-04-16,expense,food,1180.0,banktransfer,kolkata,Medicine,False,True,False
T12986,U022,2021-04-16,expense,foods,1889.0,credit card,kolkata,EMI payment,False,True,False
T1364,U048,2021-02-17,expense,rent,36056.0,upi,mumbai,,False,False,False
T6632,U009,2023-05-10,expense,rentt,6358.0,crd,bangalore,Uber ride,False,False,False
T2424,U069,2021-04-16,expense,rent,5345.0,bank transfer,chennai,EMI payment,False,True,False
